curve_uid,panel_uid,source_record_id,source_doi,source_doi_url,paper_title,figure_id,panel_id,curve_index,curve_id,catalyst_name,condition_name,curve_label_current_response,condition_label_current_response,publication_curve_label,publication_condition_label,stroke_color,line_style,marker_style,visible_segment_status,sampled_point_count,publication_included_curve,publication_analysis_bucket,source_usable_for_normalization_publication,enrich_reaction_type,enrich_electrolyte_regime,enrich_electrolyte_identity,enrich_reference_scale,enrich_ir_compensation_status,enrich_measurement_configuration,enrich_curve_family,enrich_current_normalization_basis,enrich_reported_material_name,enrich_catalyst_role,enrich_material_class,enrich_active_elements,enrich_support_material,enrich_substrate_material,enrich_structural_motif,enrich_contains_pgm,enrich_bimetallic_flag,normalization_status_current,source_usable_for_normalization_current,normalized_point_count_current,x_min_current,x_max_current,y_min_current,y_max_current,x_axis_label_current,x_axis_units_current,y_axis_label_current,y_axis_units_current,x_axis_type_current,y_axis_type_current,overlay_red_flagged_point_count_current,overlay_red_manual_review_required_current
batch5/case872/figure_5__panel_a/curve_2,batch5/case872/figure_5__panel_a,batch5/case872,10.1002/adma.202512568,https://doi.org/10.1002/adma.202512568,case872-robust-interfacial-hydrogen-bond-network-on-positively-charged-ru-n-ni-dual-sites-boosts-alkaline-hydrogen-electrocatalysis,figure_5,a,2,curve_2,Ni3N,Ni3N,Ni3N,Ni3N,Ni3N,Ni3N,light gray,solid,no markers,partial,26,yes,primary_main_HER,no,HER,alkaline,"alkaline electrolyte; Figure 5 HER chronopotentiometry is reported in 1.0 M KOH, and panel a is the corresponding HER polarization comparison",RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Ni3N,support_control,nitride,"[""Ni"", ""N""]",,,nanosheet,False,False,completed,no,26,-0.18339779005524867,-0.02801104972375698,-20.392156862745054,-12.549019607843093,Potential (V vs. RHE),V vs. RHE,j (mA cm^-2),mA cm^-2,linear,linear,,
batch5/case872/figure_5__panel_a/curve_3,batch5/case872/figure_5__panel_a,batch5/case872,10.1002/adma.202512568,https://doi.org/10.1002/adma.202512568,case872-robust-interfacial-hydrogen-bond-network-on-positively-charged-ru-n-ni-dual-sites-boosts-alkaline-hydrogen-electrocatalysis,figure_5,a,3,curve_3,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,light blue,solid,no markers,partial,37,yes,primary_main_HER,no,HER,alkaline,"alkaline electrolyte; Figure 5 HER chronopotentiometry is reported in 1.0 M KOH, and panel a is the corresponding HER polarization comparison",RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,commercial Pt/C,benchmark,composite,"[""Pt"", ""C""]",carbon,,nanoparticle,True,False,completed,no,37,-0.177182320441989,-0.02801104972375698,-98.82352941176465,-20.392156862745054,Potential (V vs. RHE),V vs. RHE,j (mA cm^-2),mA cm^-2,linear,linear,,
batch5/case876/figure_5__panel_e/curve_1,batch5/case876/figure_5__panel_e,batch5/case876,10.1002/adma.202512893,https://doi.org/10.1002/adma.202512893,case876-cooling-crystallization-at-solid-interfaces-en-route-to-a-janus-nanocatalyst,figure_5,e,1,curve_1,RuNiW/W2C/CNFs,RuNiW/W2C/CNFs,RuNiW/W2C/CNFs,RuNiW/W2C/CNFs,RuNiW/W2C/CNFs,RuNiW/W2C/CNFs,dark gray,solid,filled circle markers,complete,36,yes,primary_main_HER,ambiguous,HER,alkaline,1.0 M KOH with 0.5 M urea,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,RuNiW/W2C/CNFs,candidate,composite,"[""Ru"", ""Ni"", ""W"", ""C""]",CNFs,,composite,True,True,completed,ambiguous,36,-0.2145833333333333,-0.006249999999999941,-247.4372116863147,-2.562788313685268,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch5/case876/figure_5__panel_e/curve_2,batch5/case876/figure_5__panel_e,batch5/case876,10.1002/adma.202512893,https://doi.org/10.1002/adma.202512893,case876-cooling-crystallization-at-solid-interfaces-en-route-to-a-janus-nanocatalyst,figure_5,e,2,curve_2,W0.09Ni0.91/W2C,W0.09Ni0.91/W2C,W0.09Ni0.91/W2C,W0.09Ni0.91/W2C,W0.09Ni0.91/W2C,W0.09Ni0.91/W2C,red,solid,open circle markers,partial,45,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH with 0.5 M urea,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,W0.09Ni0.91/W2C,benchmark,composite,"[""W"", ""Ni"", ""C""]",CNFs,,composite,False,True,completed,no,45,-0.41770833333333335,-0.029687499999999947,-242.95233213736546,-5.253716043054823,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch5/case876/figure_5__panel_e/curve_3,batch5/case876/figure_5__panel_e,batch5/case876,10.1002/adma.202512893,https://doi.org/10.1002/adma.202512893,case876-cooling-crystallization-at-solid-interfaces-en-route-to-a-janus-nanocatalyst,figure_5,e,3,curve_3,Ni,Ni,Ni,Ni,Ni,Ni,blue,solid,open circle markers,partial,43,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH with 0.5 M urea,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Ni,benchmark,metal,"[""Ni""]",CNFs,,unknown,False,False,completed,no,43,-0.44375000000000003,-0.029687499999999947,-233.98257303946693,-6.1506919528446735,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch5/case876/figure_5__panel_e/curve_4,batch5/case876/figure_5__panel_e,batch5/case876,10.1002/adma.202512893,https://doi.org/10.1002/adma.202512893,case876-cooling-crystallization-at-solid-interfaces-en-route-to-a-janus-nanocatalyst,figure_5,e,4,curve_4,W2C,W2C,W2C,W2C,W2C,W2C,green,solid,open circle markers,complete,43,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH with 0.5 M urea,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,W2C,benchmark,carbide,"[""W"", ""C""]",CNFs,,unknown,False,False,completed,yes,43,-0.45026041666666666,-0.01276041666666661,-42.02972834443873,-2.562788313685268,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch5/case876/figure_5__panel_e/curve_5,batch5/case876/figure_5__panel_e,batch5/case876,10.1002/adma.202512893,https://doi.org/10.1002/adma.202512893,case876-cooling-crystallization-at-solid-interfaces-en-route-to-a-janus-nanocatalyst,figure_5,e,5,curve_5,Ru,Ru,Ru,Ru,Ru,Ru,purple,solid,open circle markers,partial,35,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH with 0.5 M urea,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Ru,benchmark,metal,"[""Ru""]",CNFs,,unknown,True,False,completed,no,35,-0.44895833333333335,-0.12083333333333329,-209.76422347514094,-11.532547411583781,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch5/case890/figure_3__panel_a/curve_1,batch5/case890/figure_3__panel_a,batch5/case890,10.1002/adma.202516751,https://doi.org/10.1002/adma.202516751,case890-colloid-mediated-synthesis-of-hierarchically-porous-amorphous-catalyst-for-durable-industrial-scale-water-electrolysis,figure_3,a,1,curve_1,Fe-NiWB/PW,Fe-NiWB/PW,Fe-NiWB/PW,Fe-NiWB/PW,Fe-NiWB/PW,Fe-NiWB/PW,red,solid,no markers,partial,11,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Fe-NiWB/PW,candidate,boride,"[""Fe"", ""Ni"", ""W"", ""B""]",,purified wood,nanosheet,False,True,completed,yes,11,-0.3345906367872198,-0.08608830707787872,-991.0134797803295,-26.4603095356965,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch5/case890/figure_3__panel_a/curve_2,batch5/case890/figure_3__panel_a,batch5/case890,10.1002/adma.202516751,https://doi.org/10.1002/adma.202516751,case890-colloid-mediated-synthesis-of-hierarchically-porous-amorphous-catalyst-for-durable-industrial-scale-water-electrolysis,figure_3,a,2,curve_2,Fe-NiWB/FP,Fe-NiWB/FP,Fe-NiWB/FP,Fe-NiWB/FP,Fe-NiWB/FP,Fe-NiWB/FP,purple,solid,no markers,partial,34,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Fe-NiWB/FP,substrate_control,boride,"[""Fe"", ""Ni"", ""W"", ""B""]",,filter paper,unknown,False,True,completed,no,34,-1.0956290215220768,-0.2755713334812513,-945.5816275586619,-117.32401397903149,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch5/case890/figure_3__panel_a/curve_3,batch5/case890/figure_3__panel_a,batch5/case890,10.1002/adma.202516751,https://doi.org/10.1002/adma.202516751,case890-colloid-mediated-synthesis-of-hierarchically-porous-amorphous-catalyst-for-durable-industrial-scale-water-electrolysis,figure_3,a,3,curve_3,Fe-NiWB/MS,Fe-NiWB/MS,Fe-NiWB/MS,Fe-NiWB/MS,Fe-NiWB/MS,Fe-NiWB/MS,orange,solid,no markers,complete,34,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Fe-NiWB/MS,substrate_control,boride,"[""Fe"", ""Ni"", ""W"", ""B""]",,melamine sponge,unknown,False,True,completed,no,34,-0.8968271577546039,-0.07676946971377842,-991.0134797803295,-5.491762356465345,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch5/case890/figure_3__panel_a/curve_4,batch5/case890/figure_3__panel_a,batch5/case890,10.1002/adma.202516751,https://doi.org/10.1002/adma.202516751,case890-colloid-mediated-synthesis-of-hierarchically-porous-amorphous-catalyst-for-durable-industrial-scale-water-electrolysis,figure_3,a,4,curve_4,Fe-NiWB/NF,Fe-NiWB/NF,Fe-NiWB/NF,Fe-NiWB/NF,Fe-NiWB/NF,Fe-NiWB/NF,olive yellow,solid,no markers,complete,29,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Fe-NiWB/NF,substrate_control,boride,"[""Fe"", ""Ni"", ""W"", ""B""]",,nickel foam,unknown,False,True,completed,yes,29,-0.7353006434435322,-0.039494120257377266,-991.0134797803295,-1.9970044932601525,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch5/case890/figure_3__panel_a/curve_5,batch5/case890/figure_3__panel_a,batch5/case890,10.1002/adma.202516751,https://doi.org/10.1002/adma.202516751,case890-colloid-mediated-synthesis-of-hierarchically-porous-amorphous-catalyst-for-durable-industrial-scale-water-electrolysis,figure_3,a,5,curve_5,NiWB/PW,NiWB/PW,NiWB/PW,NiWB/PW,NiWB/PW,NiWB/PW,green,solid,no markers,complete,33,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,NiWB/PW,other,boride,"[""Ni"", ""W"", ""B""]",,purified wood,unknown,False,True,completed,no,33,-0.8315952962059019,-0.036387841136010506,-991.0134797803295,-1.9970044932601525,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch5/case890/figure_3__panel_a/curve_6,batch5/case890/figure_3__panel_a,batch5/case890,10.1002/adma.202516751,https://doi.org/10.1002/adma.202516751,case890-colloid-mediated-synthesis-of-hierarchically-porous-amorphous-catalyst-for-durable-industrial-scale-water-electrolysis,figure_3,a,6,curve_6,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,light blue,solid,no markers,complete,22,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Pt/C,benchmark,composite,"[""Pt""]",carbon,,nanoparticle,True,False,completed,yes,22,-0.5458176170401596,-0.027069003771910214,-991.0134797803295,-8.986520219670536,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch5/case892/figure_4__panel_f/curve_1,batch5/case892/figure_4__panel_f,batch5/case892,10.1002/adma.202517450,https://doi.org/10.1002/adma.202517450,case892-entropy-mediated-gradient-oxygenophilic-architecture-on-high-entropy-alloy-for-dynamic-spillover-and-bifunctional-hydrogen-electrocatalysis,figure_4,f,1,curve_1,IrRuMoWCu/NHCSs,IrRuMoWCu/NHCSs,IrRuMoWCu/NHCSs,IrRuMoWCu/NHCSs,IrRuMoWCu/NHCSs,IrRuMoWCu/NHCSs,red,solid,no markers,complete,28,yes,primary_main_HER,yes,HER,alkaline,H2-saturated 1 M KOH solution,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,IrRuMoWCu/NHCSs,candidate,alloy,"[""Ir"", ""Ru"", ""Mo"", ""W"", ""Cu""]",nitrogen-doped hollow carbon spheres,glassy carbon electrode,nanoparticle,True,True,completed,yes,28,-0.09526570048309183,-0.00019323671497586742,-149.5637949836423,-3.98037077426391,E,V vs. RHE,j,mA cm^-2_disk,linear,linear,,
batch5/case892/figure_4__panel_f/curve_2,batch5/case892/figure_4__panel_f,batch5/case892,10.1002/adma.202517450,https://doi.org/10.1002/adma.202517450,case892-entropy-mediated-gradient-oxygenophilic-architecture-on-high-entropy-alloy-for-dynamic-spillover-and-bifunctional-hydrogen-electrocatalysis,figure_4,f,2,curve_2,IrRu/NHCSs,IrRu/NHCSs,IrRu/NHCSs,IrRu/NHCSs,IrRu/NHCSs,IrRu/NHCSs,blue,solid,no markers,partial,23,yes,primary_main_HER,no,HER,alkaline,H2-saturated 1 M KOH solution,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,IrRu/NHCSs,candidate,alloy,"[""Ir"", ""Ru""]",nitrogen-doped hollow carbon spheres,glassy carbon electrode,nanoparticle,True,True,completed,no,23,-0.14048309178743965,-0.037294685990338194,-149.5637949836423,-21.973827699018543,E,V vs. RHE,j,mA cm^-2_disk,linear,linear,,
batch5/case892/figure_4__panel_f/curve_3,batch5/case892/figure_4__panel_f,batch5/case892,10.1002/adma.202517450,https://doi.org/10.1002/adma.202517450,case892-entropy-mediated-gradient-oxygenophilic-architecture-on-high-entropy-alloy-for-dynamic-spillover-and-bifunctional-hydrogen-electrocatalysis,figure_4,f,3,curve_3,IrMo/NHCSs,IrMo/NHCSs,IrMo/NHCSs,IrMo/NHCSs,IrMo/NHCSs,IrMo/NHCSs,green,solid,no markers,complete,34,yes,primary_main_HER,yes,HER,alkaline,H2-saturated 1 M KOH solution,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,IrMo/NHCSs,candidate,alloy,"[""Ir"", ""Mo""]",nitrogen-doped hollow carbon spheres,glassy carbon electrode,nanoparticle,True,True,completed,yes,34,-0.1717874396135266,0.018357487922705293,-149.5637949836423,-0.16357688113413923,E,V vs. RHE,j,mA cm^-2_disk,linear,linear,,
batch5/case892/figure_4__panel_f/curve_4,batch5/case892/figure_4__panel_f,batch5/case892,10.1002/adma.202517450,https://doi.org/10.1002/adma.202517450,case892-entropy-mediated-gradient-oxygenophilic-architecture-on-high-entropy-alloy-for-dynamic-spillover-and-bifunctional-hydrogen-electrocatalysis,figure_4,f,4,curve_4,Pt/C_com,Pt/C_com,Pt/C_com,Pt/C_com,Pt/C_com,Pt/C_com,gray,solid,no markers,complete,36,yes,primary_main_HER,yes,HER,alkaline,H2-saturated 1 M KOH solution,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,Pt/C_com,benchmark,composite,"[""Pt""]",carbon,glassy carbon electrode,unknown,True,False,completed,yes,36,-0.35729468599033826,-0.00019323671497586742,-147.38276990185386,-0.16357688113413923,E,V vs. RHE,j,mA cm^-2_disk,linear,linear,,
batch5/case894/figure_3__panel_b/curve_1,batch5/case894/figure_3__panel_b,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,b,1,curve_1,LM-PtTe2@Pt16Ru/C,LM-PtTe2@Pt16Ru/C,LM-PtTe2@Pt16Ru/C,LM-PtTe2@Pt16Ru/C,LM-PtTe2@Pt16Ru/C,LM-PtTe2@Pt16Ru/C,orange,solid,no markers,complete,43,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,LM-PtTe2@Pt16Ru/C,candidate,composite,"[""Pt"", ""Te"", ""Ru""]",commercial carbon (Vulcan),,nanowire,True,True,completed,yes,43,-0.05965909090909091,0.005965909090909091,-19.851551956815115,-0.1754385964912273,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case894/figure_3__panel_b/curve_2,batch5/case894/figure_3__panel_b,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,b,2,curve_2,LM-PtTe2@Pt12Ru/C,LM-PtTe2@Pt12Ru/C,LM-PtTe2@Pt12Ru/C,LM-PtTe2@Pt12Ru/C,LM-PtTe2@Pt12Ru/C,LM-PtTe2@Pt12Ru/C,green,solid,no markers,complete,42,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,LM-PtTe2@Pt12Ru/C,candidate,composite,"[""Pt"", ""Te"", ""Ru""]",commercial carbon (Vulcan),,nanowire,True,True,completed,yes,42,-0.05028409090909091,0.005113636363636364,-19.851551956815115,-0.1754385964912273,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case894/figure_3__panel_b/curve_3,batch5/case894/figure_3__panel_b,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,b,3,curve_3,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,red,solid,no markers,complete,42,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,LM-PtTe2@Pt9Ru/C,candidate,composite,"[""Pt"", ""Te"", ""Ru""]",commercial carbon (Vulcan),,nanowire,True,True,completed,yes,42,-0.030681818181818185,0.005965909090909091,-19.851551956815115,-0.1754385964912273,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case894/figure_3__panel_b/curve_4,batch5/case894/figure_3__panel_b,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,b,4,curve_4,LM-PtTe2@Pt4Ru/C,LM-PtTe2@Pt4Ru/C,LM-PtTe2@Pt4Ru/C,LM-PtTe2@Pt4Ru/C,LM-PtTe2@Pt4Ru/C,LM-PtTe2@Pt4Ru/C,blue,solid,no markers,complete,42,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,LM-PtTe2@Pt4Ru/C,candidate,composite,"[""Pt"", ""Te"", ""Ru""]",commercial carbon (Vulcan),,nanowire,True,True,completed,yes,42,-0.04176136363636364,0.005965909090909091,-19.851551956815115,-0.1754385964912273,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case894/figure_3__panel_b/curve_5,batch5/case894/figure_3__panel_b,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,b,5,curve_5,LM-PtTe2@Pt2Ru/C,LM-PtTe2@Pt2Ru/C,LM-PtTe2@Pt2Ru/C,LM-PtTe2@Pt2Ru/C,LM-PtTe2@Pt2Ru/C,LM-PtTe2@Pt2Ru/C,magenta,solid,no markers,partial,42,yes,primary_main_HER,no,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,LM-PtTe2@Pt2Ru/C,candidate,composite,"[""Pt"", ""Te"", ""Ru""]",commercial carbon (Vulcan),,nanowire,True,True,completed,no,42,-0.04517045454545455,-0.0008522727272727273,-19.851551956815115,-0.25641025641025567,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case894/figure_3__panel_c/curve_1,batch5/case894/figure_3__panel_c,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,c,1,curve_1,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,LM-PtTe2@Pt9Ru/C,red,solid,no markers,complete,32,yes,primary_main_HER,yes,HER,alkaline,1 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,LM-PtTe2@Pt9Ru/C,candidate,composite,"[""Pt"", ""Te"", ""Ru""]",carbon (Vulcan),,nanowire,True,True,completed,yes,32,-0.032840236686390537,0.02307692307692308,-19.446693657219974,-0.1754385964912273,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case894/figure_3__panel_c/curve_2,batch5/case894/figure_3__panel_c,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,c,2,curve_2,LM-PtTe2@Pt/C,LM-PtTe2@Pt/C,LM-PtTe2@Pt/C,LM-PtTe2@Pt/C,LM-PtTe2@Pt/C,LM-PtTe2@Pt/C,purple,solid,no markers,complete,59,yes,primary_main_HER,yes,HER,alkaline,1 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,LM-PtTe2@Pt/C,candidate,composite,"[""Pt"", ""Te""]",carbon (Vulcan),,nanowire,True,False,completed,yes,59,-0.16597633136094678,-0.013313609467455623,-19.68960863697706,-0.25641025641025567,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case894/figure_3__panel_c/curve_3,batch5/case894/figure_3__panel_c,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,c,3,curve_3,PtRu/C,PtRu/C,PtRu/C,PtRu/C,PtRu/C,PtRu/C,olive,solid,no markers,complete,30,yes,primary_main_HER,yes,HER,alkaline,1 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,commercial PtRu/C,benchmark,alloy,"[""Pt"", ""Ru""]",carbon,,unknown,True,True,completed,yes,30,-0.047928994082840244,0.003550295857988166,-19.365721997300945,-0.25641025641025567,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case894/figure_3__panel_c/curve_4,batch5/case894/figure_3__panel_c,batch5/case894,10.1002/adma.202517683,https://doi.org/10.1002/adma.202517683,case894-lattice-mismatched-platinum-tellurium-platinum-ruthenium-core-shell-nanorods-achieve-ultrahigh-alkaline-hydrogen-electrocatalysis-for-dual-practical-devices,figure_3,c,4,curve_4,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,black,solid,no markers,complete,30,yes,primary_main_HER,yes,HER,alkaline,1 M KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,commercial Pt/C,benchmark,metal,"[""Pt""]",carbon,,unknown,True,False,completed,yes,30,-0.10207100591715977,-0.021213017751479272,-19.68960863697706,-0.6045883940620775,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
