case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,both_better,alkaline_pm_branch
batch6/case1073,figure_3,a,Pt-PVP/TNR@GC,case1073-polyvinylpyrrolidone-coordinated-single-site-platinum-catalyst-exhibits-high-activity-for-hydrogen-evolution-reaction,Acidic PM,True,True,Pt-PVP/TNR@GC,single_atom,"{'C', 'Ti', 'N', 'O', 'Pt'}",['Pt'],titanium oxide nanorods encapsulated by graphitic carbon (TNR@GC),graphitic carbon surface in TNR@GC,-5.991158191008463,-14.489096027014298,-8.497937836005836,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,AB,"C,N,O,Pt,Ti",Pt,Ti,Ti,"C,N,O",Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,True,True,False,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,O,Pt,Ti",Pt,AB,True,True,both-better,True,
batch6/case1073,figure_3,e,Pt-PVP/TNR@GC-initial,case1073-polyvinylpyrrolidone-coordinated-single-site-platinum-catalyst-exhibits-high-activity-for-hydrogen-evolution-reaction,Acidic PM,True,True,Pt-PVP/TNR@GC,single_atom,"{'C', 'Ti', 'N', 'O', 'Pt'}",['Pt'],titanium oxide nanorods encapsulated by graphitic carbon (TNR@GC),graphitic carbon,-5.344327378225682,-11.517944954248923,-6.173617576023244,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,AB,"C,N,O,Pt,Ti",Pt,Ti,Ti,"C,N,O",Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,True,True,False,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,O,Pt,Ti",Pt,AB,True,True,both-better,True,
batch8/case1533,figure_3,a,Ag@MoS2-11.3 nm,Ag@MoS2 Core-Shell Heterostructure as SERS Platform to Reveal the Hydrogen Evolution Active Sites of Single-Layer MoS2,Acidic PM,False,False,Ag@MoS2 with size of 11.3 ± 1.7 nm,composite,"{'Mo', 'S', 'Ag'}",['Ag'],Ag core,,185.5126050420168,206.2278667122958,20.715261670278977,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,AB,"Ag,Mo,S",Ag,Mo,Mo,S,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,True,False,False,1,1,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ag,Mo,S",Ag,AB,False,False,neither,False,
batch8/case1533,figure_3,a,Ag@MoS2-18.1 nm,Ag@MoS2 Core-Shell Heterostructure as SERS Platform to Reveal the Hydrogen Evolution Active Sites of Single-Layer MoS2,Acidic PM,False,False,Ag@MoS2 with size of 18.1 ± 2.6 nm,composite,"{'Mo', 'S', 'Ag'}",['Ag'],Ag core,,202.76750700280112,226.47643672853755,23.708929725736425,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,AB,"Ag,Mo,S",Ag,Mo,Mo,S,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,True,False,False,1,1,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ag,Mo,S",Ag,AB,False,False,neither,False,
batch8/case1533,figure_3,a,Ag@MoS2-23.4 nm,Ag@MoS2 Core-Shell Heterostructure as SERS Platform to Reveal the Hydrogen Evolution Active Sites of Single-Layer MoS2,Acidic PM,False,False,Ag@MoS2 with size of 23.4 ± 3.8 nm,composite,"{'Mo', 'S', 'Ag'}",['Ag'],Ag core,,210.49859943977592,238.84138270692893,28.34278326715301,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,AB,"Ag,Mo,S",Ag,Mo,Mo,S,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,True,False,False,1,1,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ag,Mo,S",Ag,AB,False,False,neither,False,
batch8/case1533,figure_3,a,Ag@MoS2-34.4 nm,Ag@MoS2 Core-Shell Heterostructure as SERS Platform to Reveal the Hydrogen Evolution Active Sites of Single-Layer MoS2,Acidic PM,False,False,Ag@MoS2 with size of 34.4 ± 5.6 nm,composite,"{'Mo', 'S', 'Ag'}",['Ag'],Ag core,,226.03361344537817,251.44580909286788,25.41219564748971,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,AB,"Ag,Mo,S",Ag,Mo,Mo,S,other PM,PM + TM + anion/interface,other PM chalcogenide/phosphide,False,False,False,False,True,False,False,1,1,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ag,Mo,S",Ag,AB,False,False,neither,False,
batch8/case1548,figure_5,a,Type C Rh–Au,Selective Epitaxial Growth of Rh Nanorods on 2H/fcc Heterophase Au Nanosheets to Form 1D/2D Rh–Au Heterostructures for Highly Efficient Hydrogen Evolution,Acidic PM,False,False,type C Rh–Au heterostructure,composite,"{'Au', 'Rh'}","['Au', 'Rh']",,Au,0.2399586837023282,10.8969113961374,10.656952712435071,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,AB,"Au,Rh","Au,Rh",,,,other PM,PM without clear partner,other PM other,False,False,False,False,False,False,False,2,0,other PM residual/unclear,low,residual_family;coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Au,Rh","Au,Rh",AB,False,False,neither,False,
batch8/case1605,figure_3,a,Pt-Er/h-NC,Near-Atomic-Scale Superfine Alloy Clusters for Ultrastable Acidic Hydrogen Electrocatalysis,Acidic PM,True,True,Pt-Er/h-NC,composite,"{'Pt', 'Er'}",['Pt'],hollow nitrogen-doped carbon,,-47.35697420201137,-55.801424198888114,-8.444449996876742,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,AB,"Er,Pt",Pt,Er,,,Pt-containing,PM + carbon support,Pt carbon-supported,False,False,True,False,False,False,False,1,1,Pt carbon-supported,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Er,Pt",Pt,AB,True,True,both-better,True,
batch8/case1612,figure_4,a,Pt/PtO2/TiO2,Significance of Epitaxial Growth of PtO2 on Rutile TiO2 for Pt/TiO2 Catalysts,Acidic PM,True,True,Pt/PtO2/TiO2,composite,"{'Pt', 'Ti', 'O'}",['Pt'],TiO2,,-1.6680360450991412,-5.975120920469781,-4.30708487537064,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,AB,"O,Pt,Ti",Pt,Ti,Ti,O,Pt-containing,PM + TM + anion/interface,Pt oxide/hydroxide interface,False,False,False,True,False,False,False,1,1,Pt oxide/hydroxide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","O,Pt,Ti",Pt,AB,True,True,both-better,True,
batch8/case1661,figure_2,a,300°C,Understanding Pt Active Sites on Nitrogen-Doped Carbon Nanocages for Industrial Hydrogen Evolution with Ultralow Pt Usage,Acidic PM,True,True,Pt/hNCNC-300°C,composite,{'Pt'},['Pt'],hierarchical nitrogen-doped carbon nanocages (hNCNC),,-18.785047429046493,-45.85413427176256,-27.069086842716068,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Pt,Pt,,,,Pt-containing,PM + carbon support,Pt carbon-supported,False,False,True,False,False,False,False,1,0,Pt carbon-supported,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Pt,Pt,AB,True,True,both-better,True,
batch8/case1661,figure_2,a,600°C,Understanding Pt Active Sites on Nitrogen-Doped Carbon Nanocages for Industrial Hydrogen Evolution with Ultralow Pt Usage,Acidic PM,False,False,Pt/hNCNC-600°C,composite,{'Pt'},['Pt'],hierarchical nitrogen-doped carbon nanocages (hNCNC),,124.45872967908326,135.40217420956435,10.943444530481088,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Pt,Pt,,,,Pt-containing,PM + carbon support,Pt carbon-supported,False,False,True,False,False,False,False,1,0,Pt carbon-supported,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Pt,Pt,AB,False,False,neither,False,
batch8/case1661,figure_2,a,70°C,Understanding Pt Active Sites on Nitrogen-Doped Carbon Nanocages for Industrial Hydrogen Evolution with Ultralow Pt Usage,Acidic PM,True,True,Pt/hNCNC-70°C,single_atom,{'Pt'},['Pt'],hierarchical nitrogen-doped carbon nanocages (hNCNC),,-22.24438715661402,-55.36928485691683,-33.12489770030281,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Pt,Pt,,,,Pt-containing,PM + carbon support,Pt single-atom/interface,False,True,True,False,False,False,False,1,0,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Pt,Pt,AB,True,True,both-better,True,
batch8/case1701,figure_5,a,Pt_Te-MoTe2,Atomically Dispersed Catalytic Platinum Anti-Substitutions in Molybdenum Ditelluride,Acidic PM,False,False,Pt_Te-MoTe2,single_atom,"{'Pt', 'Te', 'Mo'}",['Pt'],1T'-MoTe2,,28.056604800099493,44.03264834504343,15.976043544943934,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,AB,"Mo,Pt,Te",Pt,Mo,Mo,Te,Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,False,False,True,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,Pt,Te",Pt,AB,False,False,neither,False,
batch8/case1701,figure_5,a,Pt_TeV_Te-MoTe2,Atomically Dispersed Catalytic Platinum Anti-Substitutions in Molybdenum Ditelluride,Acidic PM,True,True,Pt_TeV_Te-MoTe2,single_atom,"{'Pt', 'Te', 'Mo'}",['Pt'],1T'-MoTe2,,-13.126990874262844,-46.11733899418506,-32.99034811992222,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,AB,"Mo,Pt,Te",Pt,Mo,Mo,Te,Pt-containing,PM + TM + anion/interface,Pt single-atom/interface,False,True,False,False,True,False,False,1,1,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,Pt,Te",Pt,AB,True,True,both-better,True,
batch8/case1739,figure_4,a,Pt2/SGF,Thermodynamic Controlled Atomic Pairing: A Potential Window Strategy for Precise Synthesis of Dual-Atom Electrocatalysts via Sequential Electrodeposition,Acidic PM,True,True,Pt2/SGF,composite,"{'Pt', 'S', 'C'}",['Pt'],sulfur-doped graphite foam,sulfur-doped graphite foam,-13.676648144987452,-35.46644763042611,-21.789799485438657,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,AB,"C,Pt,S",Pt,,,"C,S",Pt-containing,PM + chalcogenide interface,Pt chalcogenide/phosphide interface,False,False,True,False,True,False,False,1,0,Pt chalcogenide/phosphide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Pt,S",Pt,AB,True,True,both-better,True,
batch8/case1800,figure_4,a,Ni@Ni2P-Ru,Ru Modulation Effects in the Synthesis of Unique Rod-like Ni@Ni2P-Ru Heterostructures and Their Remarkable Electrocatalytic Hydrogen Evolution Performance | Ru Modulation Effects in the Synthesis of Unique Rod-like Ni@Ni2P–Ru Heterostructures and Their Remarkable Electrocatalytic Hydrogen Evolution Performance,Acidic PM,False,False,Ni@Ni2P-Ru,composite,"{'Ru', 'Ni', 'P'}",['Ru'],,,3.023501452336937,-12.570294086005733,-15.593795538342668,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,AB,"Ni,P,Ru",Ru,Ni,Ni,P,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru phosphide interface,False,False,False,False,False,True,False,1,1,Ru phosphide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,P,Ru",Ru,AB,False,True,eta50-only,False,
batch8/case1821,figure_3,a,Pt SAs/DG,Thermal Emitting Strategy to Synthesize Atomically Dispersed Pt Metal Sites from Bulk Pt Metal,Acidic PM,True,True,Pt SAs/DG,single_atom,{'Pt'},['Pt'],defective graphene,,-10.626804263477355,-13.04293298775135,-2.4161287242739924,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Pt,Pt,,,,Pt-containing,PM + carbon support,Pt single-atom/interface,False,True,True,False,False,False,False,1,0,Pt single-atom/site-isolated,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Pt,Pt,AB,True,True,both-better,True,
batch0/case10,figure_4,b,C15-Ir2Ce/C,Topologically Close-Packed Frank-Kasper C15 Phase Intermetallic Ir Alloy Electrocatalysts Enables High-Performance Proton Exchange Membrane Water Electrolyzer,Alkaline PM,True,True,C15-Ir2Ce/C,alloy,"{'Ce', 'Ir'}",['Ir'],carbon,,-10.458403246750102,-27.83842842014936,-17.380025173399254,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,AB,"Ce,Ir",Ir,Ce,Ce,,Ir-containing no Pt,"PM + metal partner, non-alloy",Ir alloy-like,True,False,True,False,False,False,False,1,1,Ir-Ce intermetallic/C,high,subseries_within_ir_alloy,C15/A1 Ir2Ce intermetallic series; carbon-supported.,"Ce,Ir",Ir,AB,True,True,both-better,True,both_better
batch0/case19,figure_4,a,RST-300°C,Amorphous/Crystalline Heterojunction Engineered High-Density Strain in RuSeTe for Efficient Alkaline Hydrogen Evolution Reaction,Alkaline PM,True,True,RST-300 °C,other,"{'Ru', 'Se', 'Te'}",['Ru'],,glassy carbon,-44.74296884853072,-106.20158512057672,-61.45861627204601,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,AB,"Ru,Se,Te",Ru,,,"Se,Te",Ru-containing no Pt/Ir,PM + chalcogenide interface,Ru chalcogenide,False,False,True,False,True,False,False,1,0,Ru-Se-Te chalcogenide,medium,manual_family_too_broad,Ru chalcogenide subset containing Se and/or Te.,"Ru,Se,Te",Ru,AB,True,True,both-better,True,both_better
batch0/case19,figure_4,a,RST-600°C,Amorphous/Crystalline Heterojunction Engineered High-Density Strain in RuSeTe for Efficient Alkaline Hydrogen Evolution Reaction,Alkaline PM,False,False,RST-600 °C,other,"{'Ru', 'Se', 'Te'}",['Ru'],,glassy carbon,38.93694034556691,42.99237463255625,4.055434286989339,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,AB,"Ru,Se,Te",Ru,,,"Se,Te",Ru-containing no Pt/Ir,PM + chalcogenide interface,Ru chalcogenide,False,False,True,False,True,False,False,1,0,Ru-Se-Te chalcogenide,medium,manual_family_too_broad,Ru chalcogenide subset containing Se and/or Te.,"Ru,Se,Te",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch0/case19,figure_4,a,RST-Fresh,Amorphous/Crystalline Heterojunction Engineered High-Density Strain in RuSeTe for Efficient Alkaline Hydrogen Evolution Reaction,Alkaline PM,False,False,RST-Fresh,other,"{'Ru', 'Se', 'Te'}",['Ru'],,glassy carbon,85.46285786353891,126.0146871667871,40.55182930324818,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,AB,"Ru,Se,Te",Ru,,,"Se,Te",Ru-containing no Pt/Ir,PM + chalcogenide interface,Ru chalcogenide,False,False,True,False,True,False,False,1,0,Ru-Se-Te chalcogenide,medium,manual_family_too_broad,Ru chalcogenide subset containing Se and/or Te.,"Ru,Se,Te",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch0/case20,figure_3,a,1%-RuSA/α-MoC1-x/C,Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich b1-MoC1-x Enables Efficient Electrocatalytic Water Splitting | Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich α-MoC1-x Enables Efficient Electrocatalytic Water Splitting,Alkaline PM,False,False,1%-RuSA/α-MoC1-x/C,single_atom,"{'Ru', 'Mo'}",['Ru'],α-MoC1-x,carbon,41.24011380543444,59.483423745345874,18.24330993991144,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,AB,"Mo,Ru",Ru,Mo,Mo,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,True,True,False,False,False,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,Ru",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch0/case20,figure_3,a,2%-RuCS/SA/α-MoC1-x/C,Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich b1-MoC1-x Enables Efficient Electrocatalytic Water Splitting | Precision-Engineered Electronic Modulation of Ruthenium Clusters and Single Atoms on Vacancy-Rich α-MoC1-x Enables Efficient Electrocatalytic Water Splitting,Alkaline PM,True,True,2%-RuCS/SA/α-MoC1-x/C,composite,"{'Ru', 'Mo'}",['Ru'],α-MoC1-x,carbon,-4.610828601327448,-15.049436275953212,-10.438607674625764,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,AB,"Mo,Ru",Ru,Mo,Mo,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,Ru",Ru,AB,True,True,both-better,True,both_better
